  

Battery Voltage: 8.21

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,85,82,74,0
85,84,89,74,0
85,85,87,74,0
85,85,82,74,0
85,85,89,74,0
85,85,84,74,0
85,85,89,74,0
85,84,91,74,0
85,85,89,74,0
85,86,88,74,-1
85,86,85,73,-1
85,86,91,73,-1
85,86,84,73,-1
85,86,82,73,-1
85,86,89,72,-1
85,86,81,72,-1
85,85,87,73,0
85,85,87,73,0
85,85,83,73,0
85,85,85,73,0
85,84,85,73,0
85,84,84,73,0
85,84,86,73,0
85,85,85,73,0
85,84,91,73,0
85,84,87,73,0
85,86,90,73,-1
85,85,90,73,0
85,86,84,72,-1
85,86,90,72,-1
85,86,84,72,-1
85,85,81,72,0
85,86,86,72,-1
85,85,85,72,0
85,84,87,72,0
85,85,84,72,0
85,84,85,72,0
85,84,88,72,0
85,84,83,127,0
85,84,73,127,0
85,82,74,127,2
85,80,76,127,4
85,78,71,127,6
85,76,71,127,8
85,75,73,127,9
85,74,71,127,9
85,73,78,127,9
85,72,80,127,9
85,73,76,127,9
85,73,76,127,9
85,73,74,127,9
85,73,81,127,9
85,74,74,127,9
85,74,75,127,9
85,74,81,127,9
85,75,82,127,9
85,75,78,127,9
85,75,79,127,9
85,76,84,127,9
85,76,77,81,8
85,78,79,83,6
85,77,82,84,7
85,78,81,86,6
85,77,79,88,7
85,78,83,89,6
85,78,87,91,6
85,80,84,92,4
85,81,88,92,3
85,81,86,93,3
85,82,86,94,2
85,83,85,94,1
85,83,85,94,1
85,84,88,85,0
85,84,84,85,0
85,84,93,85,0
85,86,93,85,-1
85,87,85,85,-2
85,87,90,84,-2
85,87,90,84,-2
85,88,88,83,-3
85,88,85,82,-3
85,87,89,82,-2
85,88,86,81,-3
85,87,85,80,-2
85,87,91,80,-2
85,88,84,79,-3
85,87,87,79,-2
85,87,91,78,-2
85,87,85,78,-2
85,87,87,77,-2
85,86,87,77,-1
85,87,92,76,-2
85,87,87,76,-2
85,88,93,75,-3
85,89,92,74,-4
85,88,87,73,-3
85,88,92,73,-3
85,89,87,72,-4
85,89,89,71,-4
85,89,87,70,-4
85,88,91,69,-3
85,88,87,68,-3
85,88,87,67,-3
85,88,91,67,-3
85,88,85,66,-3
85,87,88,65,-2
85,87,85,65,-2
85,87,89,64,-2
85,87,90,64,-2
85,87,89,63,-2
85,87,91,63,-2
85,87,85,62,-2
85,87,90,62,-2
85,87,87,61,-2
85,87,87,61,-2
85,87,89,60,-2
85,86,86,60,-1
85,87,87,60,-2
85,86,85,59,-1
85,86,89,59,-1
85,86,84,59,-1
85,85,84,69,0
85,86,89,69,-1
85,85,81,69,0
85,85,88,69,0
85,85,91,69,0
85,85,89,69,0
85,86,91,69,-1
85,86,89,69,-1
85,86,91,69,-1
85,87,90,68,-2
85,87,93,68,-2
85,88,86,67,-3
85,88,91,66,-3
85,88,88,65,-3
85,89,90,64,-4
85,89,87,63,-4
85,88,83,63,-3
85,86,85,62,-1
85,87,83,62,-2
85,84,79,65,0
85,84,83,65,0
85,83,82,65,1
85,82,82,65,2
85,82,89,66,2
85,82,82,66,2
85,82,83,67,2
85,82,90,67,2
85,83,85,68,1
85,84,86,67,0
85,83,85,67,1
85,84,85,67,0
85,85,87,67,0
85,84,85,67,0
85,84,89,67,0
85,85,85,67,0
85,84,81,67,0
85,84,85,67,0
85,83,79,67,1
85,82,80,67,2
85,82,86,68,2
85,82,84,68,2
85,82,87,69,2
85,82,85,69,2
85,83,84,70,1
