Battery Voltage: 8.10

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,1,0,127,0
85,2,0,127,0
85,3,0,127,0
85,5,0,127,0
85,8,14,127,0
85,11,21,127,0
85,13,25,127,0
85,17,31,127,0
85,20,26,127,0
85,21,18,127,0
85,19,18,127,0
85,20,18,127,0
85,22,27,127,0
85,25,32,127,0
85,27,28,127,0
85,28,31,127,0
85,30,34,127,0
85,33,32,127,0
85,32,23,127,0
85,30,18,127,0
85,28,13,127,0
85,24,13,127,0
85,21,12,127,0
85,19,9,127,0
85,17,8,127,0
85,16,8,127,0
85,16,13,127,0
85,15,13,127,0
85,16,15,127,0
85,15,15,127,0
85,14,12,127,0
85,13,12,127,0
85,14,21,127,0
85,17,23,127,0
85,17,23,127,0
85,19,23,127,0
85,20,26,127,0
85,21,24,127,0
85,23,27,127,0
85,24,27,127,0
85,24,29,127,0
85,26,30,127,0
85,27,31,127,0
85,29,32,127,0
85,30,34,127,0
85,31,35,127,0
85,32,37,127,0
85,34,38,127,0
85,35,40,127,0
85,37,42,127,0
85,39,44,127,0
85,40,42,127,0
85,41,45,127,0
85,43,48,127,0
85,44,49,127,0
85,46,49,127,0
85,48,49,127,0
85,49,52,127,0
85,51,55,127,0
85,52,55,127,0
85,53,56,127,0
85,54,56,127,0
85,55,55,127,0
85,57,58,127,0
85,58,60,127,0
85,59,61,127,0
85,61,58,127,0
85,62,61,127,0
85,63,64,127,0
85,64,66,127,0
85,65,66,127,0
85,66,68,127,0
85,67,69,127,0
85,67,70,127,0
85,69,70,127,0
85,70,70,127,0
85,70,70,127,0
85,72,70,127,0
85,72,72,127,0
85,73,74,127,0
85,73,77,127,0
85,74,74,127,0
85,75,73,127,0
85,76,75,127,0
85,77,83,75,7
85,79,77,76,5
85,80,72,77,4
85,79,69,78,5
85,79,78,79,5
85,78,80,81,6
85,79,70,82,5
85,78,75,84,6
85,79,84,85,5
85,80,80,86,4
85,80,84,87,4
85,82,91,87,2
85,84,84,82,0
85,84,87,82,0
85,85,83,82,0
85,86,80,82,-1
85,85,81,82,0
85,85,84,82,0
85,84,80,82,0
85,84,85,82,0
85,85,87,82,0
85,85,86,82,0
85,85,87,82,0
85,85,86,82,0
85,86,90,82,-1
85,88,82,81,-3
85,87,82,81,-2
85,86,89,80,-1
85,86,85,80,-1
85,88,87,79,-3
85,86,87,79,-1
85,87,84,79,-2
85,87,86,78,-2
85,86,84,78,-1
85,86,84,78,-1
85,86,87,77,-1
85,86,86,77,-1
85,86,91,77,-1
85,87,85,76,-2
85,87,88,76,-2
85,86,91,76,-1
85,87,87,75,-2
85,87,87,75,-2
85,87,85,74,-2
85,87,85,74,-2
85,86,87,73,-1
85,86,87,73,-1
85,87,89,73,-2
85,86,82,72,-1
85,87,89,72,-2
85,86,89,72,-1
85,86,82,71,-1
85,86,88,71,-1
85,85,87,75,0
85,86,91,75,-1
85,86,89,75,-1
85,87,88,75,-2
85,87,89,74,-2
85,87,87,74,-2
85,87,92,73,-2
85,88,84,72,-3
85,88,88,72,-3
85,87,89,71,-2
85,87,86,71,-2
85,87,88,70,-2
85,87,84,70,-2
85,86,84,69,-1
85,86,85,69,-1
85,85,82,72,0
85,84,87,72,0
85,84,83,72,0
85,85,86,72,0
85,84,93,72,0
85,85,87,72,0
85,86,89,71,-1
85,86,88,71,-1
85,86,91,71,-1
85,87,85,70,-2
85,87,85,70,-2
85,86,86,70,-1
85,86,84,69,-1
85,85,90,70,0
85,86,82,70,-1
85,85,80,70,0
85,85,86,70,0
85,85,82,70,0
85,84,81,70,0
85,83,86,70,1
85,83,85,70,1
85,83,89,71,1
85,84,89,70,0
85,85,86,70,0
85,85,88,70,0
85,84,85,70,0
85,84,89,70,0
85,86,86,70,-1
85,84,82,70,0
85,84,87,70,0
85,84,84,70,0
85,85,83,70,0
85,84,86,70,0
85,84,83,70,0
85,83,84,70,1
85,83,85,71,1
85,84,84,71,0
85,84,85,71,0
85,83,85,71,1
85,84,91,71,0
85,84,89,71,0
85,84,82,71,0
85,84,88,71,0
85,84,85,71,0
85,84,82,71,0
85,84,86,71,0
85,84,82,71,0
85,83,84,71,1
85,83,87,71,1
85,83,84,71,1
85,83,84,72,1
85,83,84,72,1
85,83,84,72,1
85,83,84,72,1
85,83,82,73,1
85,82,84,73,2
85,82,89,74,2
85,83,85,74,1
85,84,89,73,0
85,84,85,73,0
85,85,83,73,0
85,85,89,73,0
85,85,83,73,0
85,85,83,73,0
85,84,84,73,0
85,83,84,73,1
85,83,85,73,1
85,83,84,73,1
85,83,82,74,1
85,83,85,74,1
85,83,84,74,1
85,82,82,75,2
85,82,87,75,2
85,82,82,76,2
85,82,91,76,2
85,84,87,75,0
85,84,84,75,0
85,85,87,75,0
85,85,86,75,0
85,85,87,75,0
85,84,85,75,0
85,85,84,75,0
85,84,85,75,0
85,83,82,75,1
85,83,89,75,1
85,84,85,75,0
85,83,80,75,1
85,83,86,76,1
85,83,86,76,1
85,83,81,76,1
85,83,89,76,1
85,84,85,127,0
85,84,76,127,0
85,81,71,127,3
85,80,69,127,4
85,78,75,127,6
85,76,72,127,8
85,75,71,127,9
85,73,71,127,9
85,72,71,127,9
85,72,71,127,9
85,71,76,127,9
85,71,78,127,9
85,72,75,127,9
85,71,72,127,9
85,71,74,127,9
85,72,82,127,9
85,73,76,127,9
85,73,81,127,9
85,75,77,127,9
85,75,76,127,9
85,75,85,127,9
85,76,79,127,9
85,77,80,85,7
85,78,85,86,6
85,79,80,88,5
85,80,78,89,4
85,79,83,90,5
85,79,82,91,5
85,80,81,92,4
85,80,85,93,4
85,80,86,94,4
85,82,90,95,2
85,83,87,95,1
85,84,84,87,0
85,84,87,127,0
85,84,83,127,0
85,83,73,127,1
85,81,71,127,3
85,80,74,127,4
85,79,71,127,5
85,77,70,127,7
85,75,72,127,9
85,73,75,127,9
85,74,74,127,9
85,73,81,127,9
85,74,81,127,9
85,75,78,127,9
85,76,81,127,9
85,76,82,97,8
85,77,81,98,7
85,78,80,100,6
