Battery Voltage: 8.27

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,2,0,127,0
85,4,0,127,0
85,7,18,127,0
85,10,24,127,0
85,14,31,127,0
85,18,33,127,0
85,22,31,127,0
85,23,20,127,0
85,21,15,127,0
85,23,29,127,0
85,25,35,127,0
85,29,32,127,0
85,29,24,127,0
85,29,23,127,0
85,29,23,127,0
85,27,15,127,0
85,24,12,127,0
85,22,12,127,0
85,20,11,127,0
85,18,10,127,0
85,17,10,127,0
85,16,12,127,0
85,16,12,127,0
85,15,12,127,0
85,14,11,127,0
85,13,11,127,0
85,14,17,127,0
85,16,20,127,0
85,16,20,127,0
85,17,22,127,0
85,18,22,127,0
85,20,25,127,0
85,21,25,127,0
85,22,24,127,0
85,23,27,127,0
85,24,27,127,0
85,26,29,127,0
85,27,30,127,0
85,28,32,127,0
85,29,32,127,0
85,31,33,127,0
85,32,36,127,0
85,34,38,127,0
85,35,39,127,0
85,37,41,127,0
85,38,44,127,0
85,40,45,127,0
85,42,45,127,0
85,44,47,127,0
85,45,51,127,0
85,47,52,127,0
85,48,50,127,0
85,50,51,127,0
85,51,54,127,0
85,53,55,127,0
85,55,55,127,0
85,56,55,127,0
85,57,57,127,0
85,58,59,127,0
85,58,61,127,0
85,60,64,127,0
85,61,63,127,0
85,62,63,127,0
85,63,67,127,0
85,65,66,127,0
85,66,64,127,0
85,67,64,127,0
85,68,66,127,0
85,69,68,127,0
85,70,71,127,0
85,71,72,127,0
85,72,76,127,0
85,73,74,127,0
85,74,75,127,0
85,76,79,127,0
85,76,79,75,8
85,78,78,76,6
85,80,69,77,4
85,79,74,78,5
85,78,79,80,6
85,79,76,81,5
85,79,71,82,5
85,78,77,84,6
85,78,86,85,6
85,80,82,86,4
85,82,87,87,2
85,83,89,87,1
85,84,84,82,0
85,85,85,82,0
85,86,83,82,-1
85,86,82,82,-1
85,86,82,81,-1
85,86,83,81,-1
85,85,87,81,0
85,87,85,81,-2
85,85,83,81,0
85,86,91,81,-1
85,87,86,80,-2
85,87,84,80,-2
85,87,90,79,-2
85,87,83,79,-2
85,88,88,78,-3
85,88,87,77,-3
85,88,84,77,-3
85,88,85,76,-3
85,87,84,75,-2
85,87,87,75,-2
85,87,85,74,-2
85,87,84,74,-2
85,86,90,74,-1
85,87,86,73,-2
85,87,90,73,-2
85,87,89,72,-2
85,88,87,71,-3
85,88,90,71,-3
85,88,89,70,-3
85,89,89,69,-4
85,89,84,68,-4
85,88,89,67,-3
85,88,87,66,-3
85,88,84,66,-3
85,87,88,65,-2
85,87,84,65,-2
85,87,86,64,-2
85,87,87,64,-2
85,86,84,63,-1
85,86,87,63,-1
85,86,86,63,-1
85,85,93,70,0
85,86,86,70,-1
85,86,91,70,-1
85,87,90,69,-2
85,88,92,69,-3
85,88,87,68,-3
85,87,89,67,-2
85,88,91,67,-3
85,89,87,66,-4
85,89,93,65,-4
85,89,87,64,-4
85,89,90,63,-4
85,89,85,62,-4
85,88,84,61,-3
85,88,86,60,-3
85,87,84,60,-2
85,86,89,59,-1
85,86,89,59,-1
85,86,85,59,-1
85,86,88,59,-1
85,86,82,58,-1
85,86,88,58,-1
85,85,87,63,0
85,84,80,63,0
85,84,85,63,0
85,83,87,63,1
85,84,85,63,0
85,84,87,63,0
85,84,87,63,0
85,84,91,63,0
85,85,84,63,0
85,85,85,63,0
85,85,90,63,0
85,85,87,63,0
85,86,93,63,-1
85,86,89,63,-1
85,87,90,62,-2
85,87,86,62,-2
85,87,90,61,-2
85,88,84,60,-3
85,87,82,60,-2
85,86,86,60,-1
85,85,81,61,0
85,85,81,61,0
85,84,87,61,0
85,83,81,61,1
85,84,81,61,0
85,83,86,61,1
85,82,81,62,2
85,83,84,62,1
85,82,87,62,2
85,82,87,63,2
85,83,89,63,1
85,84,86,62,0
85,84,90,62,0
85,85,84,62,0
85,84,85,62,0
85,85,89,62,0
85,85,81,62,0
85,84,85,62,0
85,84,87,62,0
85,84,84,62,0
85,84,84,62,0
85,85,85,62,0
85,84,83,62,0
85,83,84,63,1
85,83,81,63,1
85,82,82,63,2
85,82,85,64,2
85,82,84,64,2
85,83,90,65,1
85,83,89,65,1
85,84,84,64,0
85,84,89,64,0
85,84,85,64,0
85,84,85,64,0
85,84,86,64,0
85,84,82,64,0
85,83,84,64,1
85,83,86,64,1
85,83,83,65,1
85,83,83,65,1
85,82,84,65,2
85,82,82,66,2
85,83,83,66,1
85,81,84,67,3
85,82,84,67,2
85,82,89,68,2
85,82,84,68,2
85,83,90,69,1
85,84,89,67,0
85,84,84,67,0
85,84,90,67,0
85,84,84,67,0
85,85,80,67,0
85,84,84,67,0
85,83,84,67,1
85,84,84,67,0
85,83,83,67,1
85,83,82,67,1
85,83,84,68,1
85,83,82,68,1
85,82,82,68,2
85,82,86,69,2
85,82,85,69,2
85,82,85,70,2
85,82,92,70,2
85,84,85,69,0
85,84,88,69,0
85,84,87,69,0
85,84,86,69,0
85,86,85,69,-1
85,85,84,69,0
85,85,85,69,0
85,84,84,69,0
