Battery Voltage: 7.98

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,86,85,79,-1
85,87,93,79,-2
85,88,89,78,-3
85,88,91,77,-3
85,89,87,76,-4
85,88,92,75,-3
85,88,87,75,-3
85,89,84,74,-4
85,88,90,73,-3
85,87,84,72,-2
85,87,90,72,-2
85,88,87,71,-3
85,88,89,70,-3
85,87,85,70,-2
85,87,86,69,-2
85,87,87,69,-2
85,87,84,68,-2
85,86,91,68,-1
85,86,89,68,-1
85,87,93,67,-2
85,87,88,67,-2
85,88,90,66,-3
85,88,91,65,-3
85,88,89,65,-3
85,88,88,64,-3
85,88,84,63,-3
85,87,89,63,-2
85,86,85,62,-1
85,87,84,62,-2
85,87,87,61,-2
85,86,84,61,-1
85,86,84,61,-1
85,85,85,72,0
85,84,82,72,0
85,85,87,72,0
85,84,87,72,0
85,84,92,72,0
85,85,91,72,0
85,86,85,72,-1
85,85,92,72,0
85,86,89,72,-1
85,87,89,71,-2
85,87,87,71,-2
85,87,91,70,-2
85,87,90,70,-2
85,87,87,69,-2
85,87,91,69,-2
85,88,84,68,-3
85,87,87,67,-2
85,86,82,67,-1
85,86,81,67,-1
85,85,83,69,0
85,84,84,69,0
85,84,84,69,0
85,84,87,69,0
85,84,84,69,0
85,84,85,69,0
85,83,87,69,1
85,84,85,69,0
