Battery Voltage: 7.45

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,82,84,77,2
85,83,85,77,1
85,83,84,77,1
85,83,83,77,1
85,83,85,77,1
85,82,84,77,2
85,83,84,77,1
85,83,87,77,1
85,83,80,77,1
85,83,81,77,1
85,83,85,77,1
85,83,79,77,1
85,81,81,77,3
85,82,86,77,2
85,81,82,77,3
85,82,82,77,2
85,83,87,77,1
85,83,82,77,1
85,83,85,77,1
85,83,87,77,1
85,82,82,77,2
85,83,84,77,1
85,83,85,77,1
85,82,83,77,2
85,83,85,77,1
85,83,82,77,1
85,82,82,77,2
85,83,85,77,1
85,83,80,77,1
85,82,82,77,2
85,82,85,77,2
85,83,81,77,1
85,82,88,77,2
85,82,88,77,2
85,83,82,77,1
85,83,85,77,1
85,83,84,77,1
85,83,82,77,1
85,83,84,77,1
85,83,83,77,1
85,83,82,77,1
85,83,85,77,1
85,83,84,77,1
85,83,87,77,1
85,83,85,77,1
85,82,82,77,2
85,83,85,77,1
85,83,80,77,1
85,83,81,77,1
85,82,87,77,2
85,82,83,77,2
85,82,82,77,2
85,83,88,77,1
85,83,84,77,1
85,83,86,77,1
85,84,84,76,0
