Battery Voltage: 8.51

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,76,84,127,9
85,77,77,127,7
85,77,82,127,7
85,78,84,80,6
85,78,79,82,6
85,78,79,83,6
85,78,84,85,6
85,79,85,86,5
85,80,82,87,4
85,81,87,88,3
85,81,87,89,3
85,82,85,89,2
85,83,83,89,1
85,83,85,90,1
85,83,89,90,1
85,84,85,82,0
85,85,94,82,0
85,86,88,82,-1
85,87,90,81,-2
85,87,90,81,-2
85,87,94,80,-2
85,89,86,79,-4
85,89,89,78,-4
85,89,93,77,-4
85,90,88,76,-5
85,90,96,75,-5
85,91,92,73,-6
85,92,93,71,-7
85,92,91,70,-7
85,92,95,68,-7
85,92,89,66,-7
85,92,96,64,-7
85,92,93,63,-7
85,93,96,61,-8
85,94,93,58,-9
85,94,96,56,-9
85,94,89,54,-9
85,93,96,52,-8
85,93,89,50,-8
85,92,91,48,-7
85,92,89,46,-7
85,92,95,45,-7
85,92,89,43,-7
85,92,93,41,-7
85,91,90,40,-6
85,91,91,38,-6
85,91,88,37,-6
85,90,91,35,-5
85,90,89,34,-5
85,90,96,33,-5
85,90,93,32,-5
85,92,94,30,-7
85,91,91,28,-6
85,91,96,27,-6
85,91,89,25,-6
85,91,91,24,-6
85,91,88,22,-6
85,89,86,21,-4
85,90,90,20,-5
85,89,87,19,-4
85,89,87,18,-4
85,88,84,17,-3
85,87,85,17,-2
85,86,84,17,-1
85,86,79,16,-1
85,84,86,42,0
85,83,87,43,1
85,83,81,43,1
85,82,83,43,2
85,82,83,44,2
85,82,80,44,2
85,81,80,45,3
85,81,84,46,3
85,81,77,47,3
85,79,78,48,5
85,79,85,49,5
85,79,82,50,5
85,79,79,52,5
85,79,84,53,5
85,79,85,54,5
85,80,90,55,4
85,81,85,56,3
85,81,84,57,3
85,82,91,57,2
85,83,91,57,1
85,85,97,51,0
85,86,90,51,-1
85,87,93,51,-2
85,88,93,50,-3
85,89,96,49,-4
85,90,86,48,-5
85,90,92,47,-5
85,89,89,46,-4
