Battery Voltage: 8.33

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,1,0,127,0
85,1,0,127,0
85,4,0,127,0
85,6,14,127,0
85,8,14,127,0
85,11,20,127,0
85,15,27,127,0
85,18,30,127,0
85,19,17,127,0
85,19,15,127,0
85,19,22,127,0
85,21,32,127,0
85,24,28,127,0
85,25,27,127,0
85,27,27,127,0
85,27,25,127,0
85,27,17,127,0
85,25,17,127,0
85,23,14,127,0
85,20,10,127,0
85,19,10,127,0
85,18,10,127,0
85,16,11,127,0
85,16,11,127,0
85,15,11,127,0
85,14,9,127,0
85,12,9,127,0
85,13,16,127,0
85,14,16,127,0
85,15,19,127,0
85,16,22,127,0
85,17,22,127,0
85,18,21,127,0
85,19,24,127,0
85,21,24,127,0
85,22,27,127,0
85,23,25,127,0
85,24,30,127,0
85,26,29,127,0
85,27,31,127,0
85,28,32,127,0
85,29,34,127,0
85,30,34,127,0
85,32,37,127,0
85,34,38,127,0
85,35,39,127,0
85,37,42,127,0
85,39,41,127,0
85,40,41,127,0
85,41,45,127,0
85,42,47,127,0
85,44,45,127,0
85,45,49,127,0
85,47,52,127,0
85,49,51,127,0
85,50,53,127,0
85,52,57,127,0
85,54,55,127,0
85,55,55,127,0
85,56,56,127,0
85,58,58,127,0
85,58,60,127,0
85,60,61,127,0
85,62,63,127,0
85,63,61,127,0
85,64,63,127,0
85,65,69,127,0
85,66,69,127,0
85,68,68,127,0
85,69,71,127,0
85,70,72,127,0
85,70,70,127,0
85,72,70,127,0
85,73,71,127,0
85,74,76,127,0
85,75,74,127,0
85,75,73,127,0
85,75,76,127,0
85,77,81,127,0
85,78,80,75,6
85,79,78,75,5
85,80,81,75,4
85,81,84,76,3
85,82,78,76,2
85,83,74,76,1
85,82,79,76,2
85,82,81,76,2
85,82,77,77,2
85,81,74,77,3
85,80,79,77,4
85,81,81,78,3
85,81,82,78,3
85,82,90,78,2
85,84,89,77,0
85,85,82,77,0
85,85,88,77,0
85,86,83,77,-1
85,86,81,77,-1
85,86,87,76,-1
85,86,85,76,-1
85,87,87,76,-2
85,87,89,76,-2
85,87,87,76,-2
85,87,87,76,-2
85,87,87,75,-2
85,88,89,75,-3
85,88,87,75,-3
85,88,84,74,-3
85,88,89,74,-3
85,88,85,74,-3
85,87,87,74,-2
85,88,85,73,-3
85,87,85,73,-2
85,87,85,73,-2
85,87,85,73,-2
85,86,89,73,-1
85,87,88,72,-2
85,86,87,72,-1
85,87,94,72,-2
85,88,87,72,-3
85,88,90,72,-3
85,88,90,71,-3
85,89,91,71,-4
85,89,85,70,-4
85,88,87,70,-3
85,88,89,70,-3
85,88,85,70,-3
85,88,91,69,-3
85,88,84,69,-3
85,87,87,69,-2
85,87,89,69,-2
85,86,84,68,-1
85,87,86,68,-2
85,86,86,68,-1
85,86,92,68,-1
85,87,88,68,-2
85,87,93,68,-2
85,88,87,67,-3
85,88,86,67,-3
85,87,92,67,-2
85,88,87,67,-3
85,88,88,66,-3
85,87,85,66,-2
85,87,91,66,-2
85,88,85,66,-3
85,87,89,65,-2
85,86,89,65,-1
85,87,84,65,-2
85,87,88,65,-2
85,86,85,65,-1
85,86,88,65,-1
85,85,90,69,0
85,86,89,69,-1
85,87,93,69,-2
85,87,86,69,-2
85,87,92,69,-2
85,87,89,69,-2
85,88,89,68,-3
85,87,87,68,-2
85,88,89,68,-3
85,87,89,68,-2
85,87,88,67,-2
85,87,89,67,-2
85,87,83,67,-2
85,86,89,67,-1
85,86,86,67,-1
85,86,82,67,-1
85,86,88,67,-1
85,85,87,68,0
85,86,91,68,-1
85,86,88,68,-1
85,87,91,67,-2
85,87,90,67,-2
85,86,87,67,-1
85,87,92,67,-2
85,88,84,67,-3
85,87,87,66,-2
85,87,87,66,-2
85,86,89,66,-1
85,87,87,66,-2
85,86,85,66,-1
85,86,89,66,-1
85,86,82,66,-1
85,85,84,66,0
85,85,88,66,0
85,85,85,66,0
85,85,92,66,0
85,86,89,66,-1
85,86,89,66,-1
85,87,87,66,-2
85,86,88,66,-1
85,87,90,66,-2
85,88,84,65,-3
85,87,89,65,-2
85,86,83,65,-1
85,86,85,65,-1
85,85,90,66,0
85,86,82,65,-1
85,85,86,65,0
85,85,85,65,0
85,85,83,65,0
85,84,85,65,0
85,84,86,65,0
85,84,91,65,0
85,85,87,65,0
85,85,87,65,0
85,85,91,65,0
85,87,85,65,-2
85,86,91,65,-1
85,86,85,65,-1
85,86,86,65,-1
85,86,87,65,-1
85,85,86,65,0
85,86,87,65,-1
85,85,84,65,0
85,85,89,65,0
85,85,88,65,0
85,85,82,65,0
85,85,89,65,0
85,84,84,65,0
85,85,84,65,0
85,84,91,65,0
85,85,88,65,0
85,86,89,65,-1
85,86,85,65,-1
85,86,91,65,-1
85,86,84,65,-1
85,86,83,65,-1
85,86,88,64,-1
85,86,81,64,-1
85,85,88,65,0
85,85,89,65,0
85,85,83,65,0
85,85,86,65,0
85,84,84,65,0
85,84,83,65,0
85,84,85,65,0
85,84,85,65,0
85,84,91,65,0
85,85,86,65,0
85,84,91,65,0
85,86,90,65,-1
85,85,85,65,0
85,86,91,64,-1
85,86,85,64,-1
85,86,85,64,-1
85,85,85,64,0
85,85,85,64,0
85,85,87,64,0
85,85,85,64,0
85,84,83,64,0
85,84,87,64,0
85,84,81,64,0
85,83,82,64,1
85,82,87,65,2
85,83,84,65,1
85,83,91,65,1
85,83,87,65,1
85,84,85,65,0
85,85,89,65,0
85,85,87,65,0
85,86,89,65,-1
85,86,84,65,-1
85,85,85,65,0
85,86,85,65,-1
85,85,83,65,0
85,85,89,65,0
85,84,81,65,0
85,85,81,65,0
85,84,87,65,0
85,83,82,65,1
85,84,81,65,0
85,83,87,65,1
85,84,86,65,0
85,84,89,65,0
85,84,85,65,0
85,84,89,65,0
85,85,87,65,0
85,85,85,65,0
85,85,89,65,0
85,85,82,65,0
85,85,82,65,0
85,84,88,65,0
85,85,85,65,0
85,84,86,65,0
85,85,87,65,0
85,85,85,65,0
85,85,85,65,0
