Battery Voltage: 7.86

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
88,89,84,127,0
88,89,80,127,0
88,87,79,127,0
88,85,79,127,0
88,83,80,127,0
88,83,79,81,4
88,81,77,82,6
88,80,78,83,7
88,79,78,85,8
88,78,76,86,9
88,77,79,127,9
88,76,80,127,9
88,76,82,127,9
88,77,84,127,9
88,77,84,127,9
88,78,82,127,9
88,79,80,127,9
88,79,84,87,8
88,79,83,88,8
88,80,81,89,7
88,79,82,91,8
88,80,88,92,7
88,81,84,93,6
88,81,84,93,6
88,81,88,94,6
88,83,86,95,4
88,82,84,96,5
88,83,87,96,4
88,84,87,97,3
88,84,86,97,3
88,84,91,98,3
88,85,91,98,2
88,86,86,98,1
88,87,90,91,0
88,86,90,92,1
88,87,88,92,0
88,88,89,92,0
88,88,90,92,0
88,89,89,91,-1
88,88,91,91,0
88,89,93,91,-1
88,90,89,91,-2
88,89,91,91,-1
88,90,93,91,-2
88,91,91,90,-3
88,90,91,90,-2
88,90,95,90,-2
88,91,94,89,-3
88,92,95,88,-4
88,93,94,88,-5
88,93,92,87,-5
88,92,94,86,-4
88,93,95,86,-5
88,93,91,85,-5
88,93,93,84,-5
88,94,93,83,-6
88,93,93,82,-5
88,93,90,82,-5
88,92,93,81,-4
88,92,90,81,-4
88,92,91,80,-4
88,92,91,79,-4
88,91,91,79,-3
88,90,92,79,-2
88,91,94,78,-3
88,92,93,78,-4
88,92,93,77,-4
88,91,91,76,-3
88,91,91,76,-3
