Battery Voltage: 7.92

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
0,0,0,0,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,0,0,127,0
88,2,0,127,0
88,5,12,127,0
88,7,20,127,0
88,10,20,127,0
88,14,27,127,0
88,18,31,127,0
88,21,30,127,0
88,22,15,127,0
88,20,14,127,0
88,21,24,127,0
88,24,32,127,0
88,26,27,127,0
88,27,27,127,0
88,28,21,127,0
88,27,20,127,0
88,25,15,127,0
88,23,12,127,0
88,21,12,127,0
88,19,12,127,0
88,18,10,127,0
88,17,10,127,0
88,16,12,127,0
88,16,12,127,0
88,14,12,127,0
88,13,10,127,0
88,14,10,127,0
88,14,17,127,0
88,15,17,127,0
88,16,20,127,0
88,17,19,127,0
88,17,19,127,0
88,18,22,127,0
88,19,21,127,0
88,20,25,127,0
88,22,25,127,0
88,22,28,127,0
88,24,28,127,0
88,25,28,127,0
88,26,31,127,0
88,28,30,127,0
88,29,34,127,0
88,30,35,127,0
88,32,37,127,0
88,34,37,127,0
88,35,39,127,0
88,37,40,127,0
88,38,42,127,0
88,40,45,127,0
88,41,46,127,0
88,43,47,127,0
88,45,48,127,0
88,46,48,127,0
88,47,49,127,0
88,49,51,127,0
88,51,52,127,0
88,51,52,127,0
88,53,54,127,0
88,53,54,127,0
88,55,56,127,0
88,55,59,127,0
88,57,59,127,0
88,59,59,127,0
88,59,58,127,0
88,60,62,127,0
88,62,64,127,0
88,63,65,127,0
88,65,64,127,0
88,65,66,127,0
88,66,68,127,0
88,67,69,127,0
88,68,67,127,0
88,69,69,127,0
88,70,71,127,0
88,71,71,127,0
88,72,73,127,0
88,73,74,127,0
88,74,75,127,0
88,75,74,127,0
88,76,72,127,0
88,76,78,127,0
88,77,79,127,0
88,78,75,127,0
88,78,76,127,0
88,78,80,127,0
88,79,81,127,0
88,80,79,75,7
88,81,79,76,6
88,82,75,77,5
88,81,74,79,6
88,80,77,81,7
88,80,77,82,7
88,80,77,84,7
88,79,79,86,8
88,80,84,88,7
88,81,91,89,6
88,83,91,90,4
88,85,89,91,2
88,86,90,91,1
88,87,92,84,0
88,88,88,84,0
88,90,87,84,-2
88,89,86,84,-1
88,89,82,84,-1
88,89,88,83,-1
88,88,87,84,0
88,88,81,84,0
88,88,85,84,0
88,86,88,84,1
88,87,85,84,0
88,88,87,84,0
88,87,89,84,0
88,88,91,84,0
88,88,91,84,0
88,89,93,84,-1
88,89,90,83,-1
88,91,89,83,-3
88,90,91,82,-2
88,91,87,81,-3
88,90,87,81,-2
88,90,87,80,-2
88,89,91,80,-1
88,89,86,80,-1
88,89,89,80,-1
88,89,89,79,-1
88,89,87,79,-1
88,88,89,81,0
88,88,89,81,0
88,88,89,81,0
88,88,91,81,0
88,89,96,81,-1
88,90,93,80,-2
88,91,93,80,-3
88,91,92,79,-3
88,92,93,78,-4
88,91,91,77,-3
88,91,90,76,-3
88,91,87,76,-3
88,90,91,75,-2
88,90,90,75,-2
88,90,87,74,-2
88,89,89,74,-1
88,89,89,74,-1
88,89,87,73,-1
88,88,87,76,0
88,88,91,76,0
88,88,91,76,0
88,88,94,76,0
88,88,93,76,0
88,90,91,76,-2
88,89,91,76,-1
88,90,94,75,-2
88,90,91,75,-2
88,90,91,74,-2
88,89,93,74,-1
88,91,91,73,-3
88,90,92,73,-2
88,90,90,72,-2
88,91,90,72,-3
88,90,88,71,-2
88,89,89,71,-1
88,89,86,71,-1
88,88,89,73,0
88,88,92,73,0
88,89,92,73,-1
88,88,89,73,0
88,88,89,73,0
88,89,92,72,-1
88,89,89,72,-1
88,89,91,72,-1
88,89,88,72,-1
88,89,89,71,-1
88,88,91,72,0
88,89,90,72,-1
88,89,88,71,-1
88,88,88,72,0
88,88,89,72,0
88,88,85,72,0
88,87,87,72,0
88,87,89,72,0
88,87,91,72,0
88,87,90,72,0
88,88,90,72,0
88,88,87,72,0
88,87,89,72,0
88,88,91,72,0
88,88,86,72,0
88,88,88,72,0
88,88,89,72,0
88,88,89,72,0
88,87,87,72,0
88,88,88,72,0
88,87,89,72,0
88,87,86,72,0
88,86,88,72,1
88,86,85,72,1
88,86,86,72,1
88,86,91,72,1
88,86,91,73,1
88,86,90,73,1
88,87,89,72,0
88,87,89,72,0
88,87,78,127,0
88,85,74,127,0
88,82,73,127,0
88,80,73,127,0
88,78,69,127,0
88,76,70,127,0
