Battery Voltage: 8.04

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,1,0,127,0
85,2,0,127,0
85,5,15,127,0
85,8,15,127,0
85,11,23,127,0
85,14,27,127,0
85,19,33,127,0
85,21,25,127,0
85,21,19,127,0
85,20,14,127,0
85,21,28,127,0
85,24,32,127,0
85,26,26,127,0
85,27,29,127,0
85,28,26,127,0
85,28,22,127,0
85,26,16,127,0
85,25,14,127,0
85,22,14,127,0
85,20,11,127,0
85,18,9,127,0
85,17,9,127,0
85,15,9,127,0
85,14,9,127,0
85,13,9,127,0
85,12,9,127,0
85,12,11,127,0
85,13,11,127,0
85,14,17,127,0
85,15,19,127,0
85,16,19,127,0
85,16,21,127,0
85,18,22,127,0
85,19,24,127,0
85,20,24,127,0
85,21,25,127,0
85,22,26,127,0
85,23,26,127,0
85,25,30,127,0
85,27,30,127,0
85,28,31,127,0
85,29,32,127,0
85,31,37,127,0
85,32,33,127,0
85,33,37,127,0
85,34,39,127,0
85,36,38,127,0
85,37,41,127,0
85,39,44,127,0
85,40,43,127,0
85,42,43,127,0
85,43,47,127,0
85,45,49,127,0
85,46,51,127,0
85,48,49,127,0
85,50,49,127,0
85,50,51,127,0
85,51,52,127,0
85,52,54,127,0
85,53,56,127,0
85,55,54,127,0
85,55,55,127,0
85,56,56,127,0
85,58,59,127,0
85,59,57,127,0
85,60,58,127,0
85,60,61,127,0
85,61,63,127,0
85,63,65,127,0
85,65,66,127,0
85,66,65,127,0
85,67,72,127,0
85,68,72,127,0
85,70,71,127,0
85,71,69,127,0
85,71,71,127,0
85,73,71,127,0
85,73,74,127,0
85,75,73,127,0
85,74,76,127,0
85,75,75,127,0
85,77,71,127,0
85,77,79,75,7
85,77,81,76,7
85,78,70,78,6
85,79,66,79,5
85,77,69,81,7
85,77,77,83,7
85,76,75,85,8
85,77,76,86,7
85,77,80,88,7
85,78,87,90,6
85,79,84,91,5
85,81,85,92,3
85,84,89,85,0
85,85,82,85,0
85,85,87,85,0
85,86,87,85,-1
85,86,79,84,-1
85,86,81,84,-1
85,85,81,84,0
85,84,84,84,0
85,86,83,84,-1
85,85,82,84,0
85,84,85,84,0
85,85,85,84,0
85,86,82,84,-1
85,85,89,84,0
85,86,88,84,-1
85,87,84,83,-2
85,86,91,83,-1
85,87,87,83,-2
85,88,87,82,-3
85,87,87,81,-2
85,88,87,81,-3
85,88,87,80,-3
85,87,84,79,-2
85,87,88,79,-2
85,87,85,78,-2
85,87,85,78,-2
85,86,90,78,-1
85,88,83,77,-3
85,86,87,77,-1
85,86,89,76,-1
85,87,84,76,-2
85,86,87,76,-1
85,86,85,75,-1
85,86,87,75,-1
85,86,91,75,-1
85,87,87,74,-2
85,88,91,74,-3
85,87,85,73,-2
85,88,91,72,-3
85,88,85,72,-3
85,88,86,71,-3
85,88,87,70,-3
85,86,86,70,-1
85,87,89,69,-2
85,86,84,69,-1
85,86,85,69,-1
85,86,88,69,-1
85,86,82,68,-1
85,86,87,68,-1
85,84,84,74,0
85,84,85,74,0
85,85,92,74,0
85,85,89,74,0
85,86,91,74,-1
85,87,87,74,-2
85,87,92,73,-2
85,87,87,73,-2
85,87,86,72,-2
85,88,91,71,-3
85,88,84,71,-3
85,87,90,70,-2
85,87,87,70,-2
85,87,83,69,-2
85,87,85,69,-2
85,86,83,68,-1
85,85,84,71,0
85,85,84,71,0
85,84,83,71,0
85,84,89,71,0
85,84,85,71,0
85,84,90,71,0
85,85,85,71,0
85,85,84,71,0
85,85,91,71,0
85,85,85,71,0
85,85,86,71,0
85,85,84,71,0
85,85,85,71,0
85,85,87,71,0
85,85,84,71,0
85,85,88,71,0
85,85,86,71,0
85,84,81,71,0
85,84,86,71,0
85,84,85,71,0
85,83,82,71,1
85,83,89,71,1
85,84,86,71,0
85,84,85,71,0
85,84,86,71,0
85,83,85,71,1
85,83,87,71,1
85,84,81,71,0
85,83,83,72,1
85,83,85,72,1
85,83,84,72,1
85,84,85,72,0
85,83,88,72,1
85,84,82,72,0
85,83,87,72,1
85,83,83,72,1
85,84,81,72,0
85,83,85,72,1
85,83,85,73,1
85,83,89,73,1
85,84,87,73,0
85,84,85,73,0
85,84,86,73,0
85,84,87,73,0
85,84,85,73,0
85,84,84,73,0
85,84,81,73,0
85,83,82,73,1
85,82,87,73,2
85,83,80,74,1
85,83,85,74,1
85,82,87,74,2
85,83,80,75,1
85,82,84,75,2
85,81,86,76,3
85,82,81,76,2
85,82,88,77,2
85,83,88,77,1
85,83,89,77,1
85,84,87,76,0
85,84,85,76,0
85,85,91,76,0
85,84,83,76,0
85,85,82,76,0
85,84,88,76,0
85,84,80,76,0
85,83,87,76,1
85,84,89,76,0
85,84,81,76,0
85,83,84,76,1
85,83,86,76,1
85,83,81,76,1
85,83,84,77,1
85,83,86,77,1
85,82,85,77,2
85,83,88,78,1
85,84,85,77,0
85,84,89,77,0
85,84,83,77,0
85,85,85,77,0
85,85,89,77,0
85,84,82,77,0
85,84,86,77,0
85,84,73,127,0
85,82,73,127,2
85,80,71,127,4
85,78,71,127,6
85,76,71,127,8
85,74,73,127,10
85,74,71,127,10
85,73,78,127,10
85,73,79,127,10
85,73,77,127,10
85,73,74,127,10
85,74,79,127,10
85,74,80,127,10
85,73,71,127,10
85,73,73,127,10
85,72,80,127,10
85,73,80,127,10
85,74,74,127,10
85,74,74,127,10
85,74,82,127,10
85,75,81,127,10
85,75,77,127,10
85,75,80,127,10
85,76,86,127,10
85,77,82,86,7
85,79,85,87,5
85,79,87,88,5
85,81,80,89,3
85,81,87,90,3
85,81,84,91,3
85,83,82,91,1
85,83,85,91,1
85,82,84,92,2
85,84,88,86,0
85,84,86,86,0
85,84,85,86,0
85,84,89,86,0
85,85,83,86,0
85,85,84,86,0
85,85,91,86,0
85,86,85,86,-1
85,86,91,86,-1
85,87,91,85,-2
85,87,91,85,-2
85,88,86,84,-3
85,88,92,83,-3
85,88,87,82,-3
85,88,88,82,-3
85,89,90,81,-4
85,88,86,80,-3
