  

0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,1,0,127,0
85,6,0,127,0
85,9,14,127,0
85,13,14,127,0
85,16,21,127,0
85,20,27,127,0
85,24,29,127,0
85,23,21,127,0
85,13,12,127,0
85,8,9,127,0
85,11,8,127,0
85,13,8,127,0
85,12,12,127,0
85,13,12,127,0
85,15,17,127,0
85,15,17,127,0
85,16,16,127,0
85,18,22,127,0
85,21,26,127,0
85,24,30,127,0
85,26,30,127,0
85,29,24,127,0
85,24,24,127,0
85,23,20,127,0
85,21,20,127,0
85,16,13,127,0
85,13,13,127,0
85,14,13,127,0
85,12,12,127,0
85,12,12,127,0
85,8,11,127,0
85,12,11,127,0
85,17,18,127,0
85,16,18,127,0
85,20,22,127,0
85,22,23,127,0
85,21,24,127,0
85,23,24,127,0
85,23,26,127,0
85,26,26,127,0
85,24,25,127,0
85,26,29,127,0
85,27,27,127,0
85,26,31,127,0
85,31,32,127,0
85,30,33,127,0
85,32,34,127,0
85,34,38,127,0
85,37,39,127,0
85,37,39,127,0
85,37,43,127,0
85,40,44,127,0
85,42,44,127,0
85,44,44,127,0
85,44,47,127,0
85,43,48,127,0
85,45,48,127,0
85,46,49,127,0
85,48,53,127,0
85,51,55,127,0
85,51,56,127,0
85,53,55,127,0
85,54,56,127,0
85,54,60,127,0
85,56,60,127,0
85,57,61,127,0
85,60,62,127,0
85,60,64,127,0
85,61,65,127,0
85,62,65,127,0
85,63,64,127,0
85,64,66,127,0
85,64,69,127,0
85,66,68,127,0
85,66,66,127,0
85,67,68,127,0
85,66,74,127,0
85,69,77,127,0
85,73,71,127,0
85,71,72,127,0
85,72,75,127,0
85,74,78,127,0
85,74,77,127,0
85,76,77,127,0
85,75,77,75,9
85,75,79,127,9
85,77,77,127,9
85,76,77,75,8
85,75,80,75,9
85,79,78,127,9
85,76,76,75,8
85,76,78,75,8
85,77,82,75,7
85,76,81,75,8
85,80,81,75,4
85,80,83,75,4
85,82,82,75,2
85,81,85,75,3
85,81,85,75,3
85,84,82,75,0
85,82,84,75,2
85,81,88,75,3
85,83,82,75,1
85,85,80,75,0
85,83,87,75,1
85,83,87,75,1
85,85,87,75,0
85,85,88,75,0
85,86,89,75,-1
85,87,87,75,-2
85,86,87,75,-1
85,86,89,75,-1
85,87,84,75,-2
85,84,85,75,0
85,87,89,75,-2
85,86,87,75,-1
85,85,85,75,0
85,84,88,75,0
85,86,87,75,-1
85,87,87,75,-2
85,87,86,75,-2
85,85,87,75,0
85,85,88,75,0
85,86,93,75,-1
85,89,93,75,-4
85,88,89,75,-3
85,90,91,75,-5
85,89,91,75,-4
85,90,88,75,-5
85,87,88,75,-2
85,87,90,75,-2
85,88,87,75,-3
85,87,91,75,-2
85,87,88,75,-2
85,88,88,74,-3
85,87,90,74,-2
85,89,90,74,-4
85,87,86,74,-2
85,87,87,74,-2
85,87,91,74,-2
85,87,91,74,-2
85,89,92,74,-4
85,88,92,74,-3
85,90,91,74,-5
85,91,90,74,-6
85,89,91,74,-4
85,89,88,74,-4
85,88,90,74,-3
85,90,91,74,-5
85,89,90,74,-4
85,88,89,74,-3
85,90,91,74,-5
85,89,91,74,-4
85,90,89,74,-5
85,89,89,74,-4
85,86,89,74,-1
85,89,93,74,-4
85,88,93,74,-3
85,90,93,74,-5
85,92,93,74,-7
85,92,94,73,-7
85,92,89,73,-7
85,90,91,73,-5
85,90,91,73,-5
85,89,91,73,-4
85,89,89,73,-4
85,90,91,73,-5
85,89,90,73,-4
85,88,89,73,-3
85,88,92,73,-3
85,89,87,73,-4
85,87,88,73,-2
85,87,92,73,-2
85,89,93,73,-4
85,88,92,73,-3
85,90,94,73,-5
85,91,93,73,-6
85,93,93,73,-8
85,92,91,73,-7
85,90,91,73,-5
85,93,89,73,-8
85,90,93,72,-5
85,89,91,72,-4
85,88,89,72,-3
85,90,91,72,-5
85,89,91,72,-4
85,90,90,72,-5
85,91,87,72,-6
85,87,90,72,-2
85,87,90,72,-2
85,88,94,72,-3
85,91,92,72,-6
85,91,93,72,-6
85,91,93,72,-6
85,91,94,72,-6
85,91,89,72,-6
85,91,93,72,-6
85,89,91,72,-4
85,90,91,72,-5
85,91,91,72,-6
85,89,91,72,-4
85,88,90,72,-3
85,88,93,72,-3
85,90,87,71,-5
85,90,85,71,-5
85,87,92,71,-2
85,89,92,71,-4
85,90,93,71,-5
85,91,91,71,-6
85,91,93,71,-6
85,90,91,71,-5
85,92,92,71,-7
85,90,89,71,-5
85,89,90,71,-4
85,90,90,71,-5
85,89,93,71,-4
85,90,88,71,-5
85,89,92,71,-4
85,88,92,71,-3
85,90,90,71,-5
85,90,88,71,-5
85,89,91,71,-4
85,88,91,71,-3
85,90,93,71,-5
85,89,93,71,-4
85,92,93,70,-7
85,92,94,70,-7
85,93,93,70,-8
85,90,90,70,-5
85,91,90,70,-6
85,89,92,70,-4
85,90,90,70,-5
85,89,91,70,-4
85,90,89,70,-5
85,87,90,70,-2
85,89,91,70,-4
85,88,90,70,-3
85,88,85,70,-3
85,87,89,70,-2
85,88,92,70,-3
85,89,93,70,-4
85,92,92,70,-7
85,90,96,70,-5
85,93,92,70,-8
85,92,92,70,-7
85,90,89,69,-5
85,89,89,69,-4
85,90,91,69,-5
85,89,91,69,-4
85,90,89,69,-5
85,89,88,69,-4
85,88,93,69,-3
85,88,90,69,-3
85,90,88,69,-5
85,89,88,69,-4
85,86,89,69,-1
85,89,91,69,-4
85,88,93,69,-3
85,92,93,69,-7
85,92,93,69,-7
85,90,94,69,-5
85,92,89,69,-7
85,90,90,69,-5
85,89,91,69,-4
85,88,90,69,-3
85,90,89,69,-5
85,88,90,69,-3
85,88,89,69,-3
85,90,91,69,-5
85,89,90,68,-4
85,88,85,68,-3
85,88,88,68,-3
85,86,91,68,-1
85,89,93,68,-4
85,90,90,68,-5
85,89,93,68,-4
85,90,93,68,-5
85,93,92,68,-8
85,90,89,68,-5
85,89,89,68,-4
85,88,89,68,-3
85,90,92,68,-5
85,89,89,68,-4
85,90,88,68,-5
