0,0,0,0,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,0,0,127,0
85,1,0,127,0
85,4,0,127,0
85,6,0,127,0
85,8,0,127,0
85,12,16,127,0
85,16,16,127,0
85,17,21,127,0
85,22,27,127,0
85,26,27,127,0
85,22,19,127,0
85,16,13,127,0
85,14,13,127,0
85,19,22,127,0
85,21,26,127,0
85,22,21,127,0
85,22,28,127,0
85,26,27,127,0
85,26,27,127,0
85,23,20,127,0
85,20,20,127,0
85,16,12,127,0
85,12,11,127,0
85,11,11,127,0
85,9,10,127,0
85,8,8,127,0
85,7,8,127,0
85,10,8,127,0
85,8,8,127,0
85,8,8,127,0
85,9,8,127,0
85,12,15,127,0
85,15,15,127,0
85,15,18,127,0
85,17,19,127,0
85,18,19,127,0
85,20,20,127,0
85,19,19,127,0
85,19,19,127,0
85,21,21,127,0
85,20,22,127,0
85,20,24,127,0
85,25,24,127,0
85,24,25,127,0
85,26,28,127,0
85,27,29,127,0
85,28,30,127,0
85,30,32,127,0
85,31,35,127,0
85,33,34,127,0
85,32,37,127,0
85,35,36,127,0
85,37,38,127,0
85,36,40,127,0
85,38,40,127,0
85,39,42,127,0
85,40,44,127,0
85,43,43,127,0
85,42,44,127,0
85,43,49,127,0
85,45,50,127,0
85,46,49,127,0
85,48,49,127,0
85,51,49,127,0
85,50,53,127,0
85,51,54,127,0
85,51,57,127,0
85,54,59,127,0
85,54,57,127,0
85,55,57,127,0
85,55,56,127,0
85,57,58,127,0
85,58,60,127,0
85,58,59,127,0
85,59,61,127,0
85,61,62,127,0
85,62,63,127,0
85,61,63,127,0
85,64,67,127,0
85,65,71,127,0
85,66,72,75,18
85,68,72,76,16
85,67,67,78,17
85,67,70,79,17
85,69,72,81,15
85,70,75,82,14
85,73,73,83,11
85,70,75,85,14
85,72,74,86,12
85,73,72,87,11
85,73,79,88,11
85,73,80,89,11
85,75,75,90,9
85,77,73,91,7
85,74,79,92,10
85,77,82,93,7
85,77,76,93,7
85,77,73,94,7
85,75,82,95,9
85,79,80,95,5
85,77,80,96,7
85,79,84,97,5
85,81,82,97,3
85,83,81,97,1
85,81,85,97,3
85,83,84,97,1
85,83,82,98,1
85,82,83,98,2
85,82,83,98,2
85,81,90,98,3
85,84,87,89,0
85,84,83,89,0
85,84,89,89,0
85,84,84,89,0
85,84,89,89,0
85,84,87,89,0
85,84,83,89,0
85,86,89,89,-1
85,85,89,89,0
85,86,91,89,-1
85,87,86,88,-2
85,87,93,88,-2
85,87,92,88,-2
85,89,86,88,-4
85,87,91,87,-2
85,87,87,87,-2
85,89,91,87,-4
85,88,90,87,-3
85,88,92,86,-3
85,88,85,86,-3
85,87,94,86,-2
85,89,89,85,-4
85,90,87,85,-5
85,87,90,85,-2
85,85,89,86,0
85,88,93,86,-3
85,90,91,86,-5
85,91,96,85,-6
85,91,89,84,-6
85,91,95,84,-6
85,91,90,83,-6
85,89,91,83,-4
85,90,88,82,-5
85,89,94,82,-4
85,88,88,82,-3
85,90,91,81,-5
85,88,89,81,-3
85,90,91,80,-5
85,89,91,80,-4
85,87,86,80,-2
85,87,90,79,-2
85,87,88,79,-2
85,87,95,79,-2
85,89,90,79,-4
85,90,93,78,-5
85,89,89,78,-4
85,90,91,77,-5
85,89,87,77,-4
85,88,93,77,-3
85,90,91,76,-5
85,88,88,76,-3
85,88,92,75,-3
85,88,87,75,-3
85,90,91,75,-5
85,88,90,74,-3
85,90,89,74,-5
85,87,86,74,-2
85,85,94,79,0
85,90,89,78,-5
85,89,93,78,-4
85,88,91,78,-3
85,90,95,77,-5
85,92,90,76,-7
85,92,94,76,-7
85,92,89,75,-7
85,90,92,75,-5
85,89,93,74,-4
85,90,91,74,-5
85,91,89,73,-6
85,87,88,73,-2
85,88,92,73,-3
85,89,85,72,-4
85,87,87,72,-2
85,85,87,74,0
85,86,85,74,-1
85,85,92,74,0
85,88,89,74,-3
85,90,91,74,-5
85,87,89,74,-2
85,89,92,73,-4
85,90,85,73,-5
85,87,90,72,-2
85,86,89,72,-1
85,88,86,72,-3
85,88,91,72,-3
85,88,85,71,-3
85,86,89,71,-1
85,86,87,71,-1
85,87,90,71,-2
85,87,85,71,-2
85,84,83,72,0
85,84,91,72,0
85,85,87,72,0
85,87,90,72,-2
85,87,88,72,-2
85,87,88,72,-2
85,87,89,72,-2
85,88,85,71,-3
85,87,88,71,-2
85,85,84,71,0
85,85,90,71,0
85,86,90,71,-1
85,85,83,71,0
85,84,87,71,0
85,86,86,71,-1
85,85,87,71,0
85,86,85,71,-1
85,85,82,71,0
85,82,87,71,2
85,83,88,71,1
85,83,87,72,1
85,85,89,72,0
85,87,87,71,-2
85,87,91,71,-2
85,87,84,71,-2
85,86,87,71,-1
85,85,88,71,0
85,84,85,71,0
85,86,87,71,-1
85,85,84,71,0
85,84,84,71,0
85,84,86,71,0
85,84,84,71,0
85,83,87,71,1
85,84,84,71,0
85,83,81,71,1
85,82,89,71,2
85,85,89,71,0
85,85,84,71,0
85,84,89,71,0
85,84,85,71,0
85,86,87,71,-1
85,85,84,71,0
85,84,83,71,0
85,82,85,71,2
85,83,82,71,1
85,83,87,72,1
85,84,85,71,0
85,84,81,71,0
85,82,88,72,2
85,83,82,72,1
85,85,81,72,0
85,83,85,72,1
85,83,81,72,1
85,81,82,72,3
85,83,88,72,1
85,85,84,72,0
85,83,86,72,1
85,83,84,72,1
85,84,83,72,0
85,85,84,72,0
85,83,81,72,1
85,83,83,72,1
85,81,85,73,3
85,83,82,73,1
85,83,86,73,1
85,82,85,73,2
85,83,81,73,1
85,82,88,73,2
85,82,87,73,2
85,83,79,74,1
85,81,87,74,3
85,82,88,74,2
85,83,83,74,1
85,85,86,73,0
85,83,85,73,1
85,83,84,74,1
85,83,85,74,1
85,84,82,74,0
85,83,85,74,1
85,84,84,74,0
85,82,82,74,2
85,81,87,74,3
85,82,85,74,2
85,83,81,74,1
85,83,87,74,1
85,83,81,75,1
85,84,80,74,0
85,80,84,74,4
85,80,81,75,4
85,82,81,75,2
85,82,87,75,2
85,83,84,75,1
85,84,86,75,0
