Battery Voltage: 7.51

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,81,80,76,3
85,80,79,76,4
85,80,85,76,4
85,82,80,76,2
85,81,80,76,3
85,83,87,76,1
85,83,83,76,1
85,82,83,76,2
85,83,84,76,1
85,81,83,76,3
85,83,83,76,1
85,83,82,76,1
85,79,82,76,5
85,80,82,76,4
85,82,82,76,2
85,80,82,76,4
85,81,84,76,3
85,80,79,76,4
85,83,80,76,1
85,80,84,76,4
85,83,82,76,1
85,77,79,76,7
85,79,85,76,5
85,82,82,76,2
85,81,81,76,3
85,83,85,76,1
85,81,81,76,3
85,83,80,76,1
85,80,86,76,4
85,83,80,76,1
85,84,79,76,0
85,79,83,76,5
85,80,82,76,4
85,82,80,76,2
85,80,83,76,4
85,81,81,76,3
85,82,81,76,2
85,81,82,76,3
85,80,82,76,4
85,79,81,76,5
85,80,83,76,4
85,79,82,76,5
85,83,84,76,1
85,84,85,76,0
85,82,80,76,2
85,83,82,76,1
85,81,86,76,3
85,83,79,76,1
85,80,80,76,4
85,80,85,76,4
85,80,79,76,4
85,82,81,76,2
85,80,87,76,4
85,81,80,76,3
85,82,79,77,2
85,81,84,77,3
85,80,80,77,4
85,82,80,77,2
85,78,84,77,6
85,82,83,77,2
85,84,84,76,0
85,84,85,76,0
85,82,82,77,2
85,83,81,77,1
85,81,85,77,3
85,80,82,77,4
85,83,82,77,1
85,80,83,77,4
85,80,81,77,4
85,82,85,77,2
85,83,84,77,1
85,79,81,77,5
85,85,85,77,0
85,82,84,77,2
85,80,79,77,4
85,80,85,77,4
85,79,84,77,5
85,82,80,77,2
85,81,87,77,3
85,83,83,77,1
85,82,80,77,2
85,81,84,77,3
85,83,83,77,1
85,84,81,77,0
85,84,83,77,0
85,79,82,77,5
85,82,80,77,2
85,78,84,77,6
85,81,82,77,3
85,84,82,77,0
85,81,83,77,3
85,83,81,77,1
85,82,81,77,2
85,82,82,77,2
85,81,82,77,3
85,78,81,77,6
85,84,86,77,0
85,81,82,77,3
85,84,87,77,0
85,84,86,77,0
85,84,81,77,0
85,82,87,77,2
85,82,81,77,2
85,84,79,77,0
85,78,85,77,6
85,78,85,77,6
85,85,81,77,0
85,82,84,77,2
85,83,82,77,1
85,81,82,77,3
85,80,82,77,4
85,80,83,77,4
85,82,81,77,2
85,80,84,77,4
85,83,83,77,1
85,80,84,77,4
85,83,85,77,1
85,84,81,77,0
85,84,87,77,0
85,81,87,77,3
85,83,80,77,1
85,83,85,77,1
85,81,86,77,3
85,83,80,77,1
85,81,85,77,3
85,80,87,77,4
85,82,80,77,2
85,81,84,77,3
85,79,81,78,5
85,80,80,78,4
85,82,84,78,2
85,81,85,78,3
85,80,84,78,4
85,85,87,78,0
85,85,83,78,0
85,84,83,78,0
85,84,85,78,0
85,81,83,78,3
85,83,86,78,1
85,84,84,78,0
85,81,81,78,3
85,80,87,78,4
85,82,86,78,2
85,83,81,78,1
85,84,85,78,0
85,81,87,78,3
85,82,81,78,2
85,81,84,78,3
85,82,85,78,2
85,81,81,78,3
85,80,85,78,4
85,82,85,78,2
85,83,86,78,1
85,85,85,78,0
85,84,83,78,0
85,84,87,78,0
85,84,85,78,0
85,84,81,78,0
85,81,87,78,3
85,80,81,78,4
85,82,82,78,2
85,80,88,78,4
85,85,80,78,0
85,85,81,78,0
85,81,85,78,3
85,81,81,78,3
85,82,80,78,2
85,80,85,78,4
85,80,84,78,4
85,85,84,78,0
85,85,87,78,0
85,84,84,78,0
85,84,86,78,0
85,84,86,78,0
85,81,84,78,3
85,86,84,78,-1
85,82,83,78,2
85,80,82,78,4
85,85,87,78,0
85,81,81,78,3
85,81,81,78,3
85,85,87,78,0
85,82,81,78,2
85,84,84,78,0
85,83,82,78,1
85,81,81,78,3
85,80,86,78,4
85,85,85,78,0
85,82,84,78,2
85,83,85,78,1
85,81,83,78,3
85,86,87,78,-1
85,84,85,78,0
85,84,82,78,0
85,80,87,78,4
85,83,81,78,1
85,81,82,78,3
85,82,88,78,2
85,84,81,78,0
85,84,81,78,0
85,83,86,78,1
85,82,81,78,2
85,86,81,78,-1
85,78,85,78,6
85,82,84,78,2
85,86,87,78,-1
85,82,87,78,2
85,83,84,78,1
85,84,85,78,0
85,84,84,78,0
85,84,87,78,0
85,82,84,78,2
85,85,82,78,0
85,81,87,78,3
85,83,87,78,1
85,83,82,78,1
85,84,85,78,0
85,81,83,78,3
85,83,82,78,1
85,83,85,78,1
85,83,82,78,1
85,84,81,78,0
85,80,85,78,4
85,80,85,78,4
85,85,86,78,0
85,85,84,78,0
85,81,83,78,3
85,85,87,78,0
85,82,81,78,2
85,86,81,78,-1
85,82,87,78,2
85,80,80,78,4
85,80,82,78,4
85,85,88,78,0
85,84,81,78,0
85,82,85,78,2
85,83,87,78,1
85,84,81,78,0
85,84,84,78,0
85,81,86,78,3
85,79,84,78,5
85,83,87,79,1
85,86,84,78,-1
85,85,87,78,0
85,85,85,78,0
85,84,84,78,0
85,84,86,78,0
85,83,81,78,1
85,81,82,79,3
85,83,87,79,1
85,81,83,79,3
85,85,82,79,0
85,84,87,79,0
85,82,83,79,2
85,86,85,79,-1
85,82,86,79,2
85,83,82,79,1
85,83,85,79,1
85,81,87,79,3
85,85,86,79,0
85,85,85,79,0
85,84,82,79,0
85,84,88,79,0
85,84,88,79,0
85,83,81,79,1
85,81,87,79,3
85,85,87,79,0
85,85,81,79,0
85,81,87,79,3
85,85,84,79,0
85,84,85,79,0
85,81,85,79,3
85,82,83,79,2
85,84,83,79,0
85,81,84,79,3
85,83,84,79,1
85,83,87,79,1
85,84,84,79,0
85,84,84,79,0
85,83,88,79,1
85,84,83,79,0
85,87,89,79,-2
85,83,82,79,1
85,84,82,79,0
85,86,86,79,-1
85,82,84,79,2
85,83,86,79,1
85,83,87,79,1
85,84,85,79,0
85,84,87,79,0
85,84,81,79,0
85,83,83,79,1
85,84,86,79,0
85,83,82,79,1
85,80,90,79,4
85,86,89,79,-1
85,87,83,79,-2
85,85,87,79,0
85,82,85,79,2
85,85,85,79,0
85,85,85,79,0
85,81,85,79,3
85,83,86,79,1
85,86,85,79,-1
85,82,85,79,2
85,86,87,79,-1
85,85,83,79,0
85,84,87,79,0
85,83,87,79,1
85,86,81,79,-1
85,83,87,79,1
85,79,85,79,5
85,85,89,79,0
85,84,88,79,0
85,84,85,79,0
85,90,87,79,-5
85,86,85,79,-1
85,85,85,79,0
85,83,85,79,1
85,81,84,79,3
85,85,88,79,0
85,84,87,79,0
85,84,84,79,0
85,83,87,79,1
85,84,84,79,0
85,84,85,79,0
85,84,85,79,0
85,83,83,79,1
85,81,85,79,3
85,85,87,79,0
85,84,86,79,0
85,85,88,79,0
85,87,82,79,-2
85,85,89,79,0
85,84,89,79,0
85,87,82,79,-2
85,82,88,79,2
85,83,84,79,1
85,84,82,79,0
85,83,89,79,1
85,83,86,79,1
85,87,87,79,-2
85,85,87,79,0
85,84,84,79,0
85,84,85,79,0
85,83,82,79,1
85,81,84,79,3
85,85,89,79,0
85,85,84,79,0
85,87,89,79,-2
85,86,84,79,-1
85,87,83,79,-2
85,82,89,79,2
85,86,83,79,-1
85,84,86,79,0
85,84,86,79,0
85,83,85,79,1
85,83,87,79,1
85,84,84,79,0
85,86,89,79,-1
85,85,87,79,0
85,84,82,79,0
85,83,87,79,1
85,84,83,79,0
85,83,84,79,1
85,81,90,79,3
85,89,85,79,-4
85,86,87,79,-1
85,84,84,79,0
85,83,85,79,1
85,87,85,79,-2
85,84,82,79,0
85,81,87,79,3
85,82,85,79,2
85,81,82,79,3
85,82,89,79,2
85,86,84,79,-1
85,85,84,79,0
85,84,88,79,0
85,84,82,79,0
85,84,82,79,0
85,83,87,79,1
85,84,85,79,0
85,87,89,79,-2
85,85,87,79,0
85,84,86,79,0
85,84,87,79,0
85,87,85,79,-2
85,85,88,79,0
