Battery Voltage: 7.86

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
88,87,91,71,0
88,88,87,71,0
88,87,89,71,0
88,87,86,71,0
88,87,88,71,0
88,86,89,72,1
88,87,89,72,0
88,86,88,72,1
88,87,87,72,0
88,86,87,72,1
88,86,85,72,1
88,86,85,72,1
88,86,89,73,1
88,86,88,73,1
88,86,91,73,1
88,86,90,73,1
88,87,89,73,0
88,87,88,73,0
88,87,91,73,0
88,87,85,73,0
88,87,86,73,0
88,86,89,73,1
88,86,87,73,1
88,87,88,73,0
88,86,87,73,1
88,87,86,73,0
88,86,85,73,1
88,86,85,74,1
88,85,86,74,2
88,85,85,75,2
88,85,91,75,2
88,85,92,76,2
88,86,88,76,1
88,86,89,76,1
88,87,89,75,0
88,87,88,75,0
88,86,87,75,1
88,86,87,75,1
88,86,85,76,1
88,85,86,76,2
88,86,90,76,1
88,86,86,77,1
88,86,85,77,1
88,86,88,77,1
88,86,85,77,1
88,85,86,78,2
88,86,87,78,1
88,85,91,79,2
88,86,91,79,1
88,86,91,79,1
88,87,91,78,0
88,87,87,78,0
88,87,91,78,0
88,87,88,78,0
88,88,86,78,0
88,87,87,78,0
88,87,87,78,0
88,86,87,78,1
88,86,87,78,1
88,87,88,78,0
88,86,87,78,1
88,86,85,78,1
88,86,89,78,1
88,85,86,79,2
88,85,89,79,2
88,85,92,80,2
88,87,91,79,0
88,87,89,79,0
88,88,89,79,0
88,88,91,79,0
88,89,87,79,-1
88,88,89,79,0
88,88,85,79,0
88,88,87,79,0
88,87,89,79,0
88,86,89,79,1
88,87,87,79,0
88,87,87,79,0
88,87,89,79,0
88,87,87,79,0
88,86,89,79,1
88,87,89,79,0
88,88,90,79,0
88,88,91,79,0
88,88,90,79,0
88,88,88,79,0
88,88,89,79,0
88,88,91,79,0
88,88,87,79,0
88,87,89,79,0
88,87,89,79,0
88,87,88,79,0
88,87,90,79,0
88,87,89,79,0
88,88,89,79,0
88,87,87,79,0
88,88,89,79,0
88,87,87,79,0
88,87,90,79,0
88,87,93,79,0
88,88,92,79,0
88,88,90,79,0
88,88,89,79,0
88,88,91,79,0
88,88,88,79,0
88,88,91,79,0
88,89,87,79,-1
88,89,88,79,-1
88,88,90,79,0
88,88,90,79,0
88,88,88,79,0
88,88,89,79,0
88,88,89,79,0
88,88,87,79,0
88,87,89,79,0
88,87,91,79,0
88,87,93,79,0
88,88,91,79,0
88,88,92,79,0
88,90,89,79,-2
88,89,92,78,-1
88,88,89,79,0
88,89,87,78,-1
88,89,89,78,-1
88,89,89,78,-1
88,88,89,78,0
88,87,89,78,0
88,88,90,78,0
88,88,89,78,0
88,87,87,78,0
88,87,89,78,0
88,87,87,78,0
88,87,91,78,0
88,87,93,78,0
88,88,93,78,0
88,88,78,127,0
88,85,78,127,0
88,83,78,127,0
88,82,76,127,0
88,80,71,127,0
88,78,74,127,0
88,76,77,127,0
88,75,77,127,0
88,75,80,127,0
88,76,80,127,0
88,75,81,127,0
88,76,80,127,0
88,76,80,127,0
88,76,80,127,0
88,76,78,127,0
88,76,81,127,0
88,76,80,127,0
88,77,78,127,0
88,77,80,127,0
88,77,81,127,0
88,78,82,127,0
88,78,82,127,0
88,78,84,127,0
88,79,85,127,0
88,80,82,79,7
88,80,84,81,7
88,81,85,82,6
88,81,80,84,6
88,80,82,86,7
88,80,88,87,7
88,82,87,89,5
88,82,85,90,5
88,83,89,91,4
88,84,91,92,3
88,85,91,92,2
88,86,89,92,1
88,87,90,87,0
88,87,87,87,0
88,87,92,87,0
88,88,93,87,0
88,88,87,87,0
88,89,89,87,-1
88,89,84,127,-1
88,88,79,127,0
88,87,75,127,0
88,84,76,127,0
88,82,72,127,0
88,80,69,127,0
88,77,74,88,10
88,77,78,127,10
88,75,78,127,10
88,75,77,127,10
88,76,81,127,10
88,76,81,127,10
88,76,79,127,10
88,77,80,127,10
88,76,82,127,10
88,77,82,127,10
88,78,82,127,10
88,78,86,127,10
88,80,87,127,10
88,81,84,90,6
88,81,84,91,6
88,82,88,93,5
88,82,86,94,5
88,83,82,95,4
88,82,87,96,5
88,83,85,97,4
88,83,84,98,4
88,84,89,99,3
88,85,85,99,2
88,85,87,100,2
88,85,88,100,2
88,85,89,101,2
88,86,87,101,1
88,86,89,101,1
88,87,93,96,0
88,88,89,96,0
88,88,77,127,0
88,86,77,127,0
88,85,75,127,0
88,82,71,127,0
88,80,71,127,0
88,78,77,127,0
88,77,77,127,0
88,76,77,127,0
88,76,79,127,0
88,76,82,127,0
88,76,79,127,0
88,77,81,127,0
88,77,87,127,0
88,78,82,127,0
88,80,80,127,0
88,80,84,97,7
88,80,85,99,7
88,81,81,100,6
88,80,84,102,7
88,81,84,104,6
88,82,82,105,5
88,82,85,106,5
88,82,88,107,5
88,83,86,108,4
88,84,85,109,3
88,83,88,110,4
88,85,88,111,2
88,85,85,111,2
88,85,89,112,2
88,85,91,112,2
88,86,91,112,1
88,88,91,106,0
88,88,90,106,0
88,89,87,106,-1
88,88,91,106,0
88,88,91,106,0
88,89,87,106,-1
88,88,90,106,0
88,89,93,106,-1
88,90,90,105,-2
88,90,91,105,-2
88,90,94,104,-2
88,91,90,104,-3
88,90,92,103,-2
88,91,93,102,-3
88,91,92,102,-3
88,91,95,101,-3
88,92,96,100,-4
88,93,93,99,-5
88,93,93,97,-5
88,93,93,96,-5
88,94,93,95,-6
88,93,93,93,-5
88,93,93,92,-5
88,93,91,91,-5
88,93,96,90,-5
88,94,93,88,-6
88,93,93,87,-5
88,93,95,86,-5
88,93,94,84,-5
88,94,91,83,-6
88,93,93,82,-5
88,94,93,80,-6
88,92,94,79,-4
88,92,93,78,-4
