Battery Voltage: 8.04

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
85,87,86,67,-2
85,88,87,66,-3
85,88,93,65,-3
85,87,87,65,-2
85,87,91,64,-2
85,88,89,64,-3
85,88,91,63,-3
85,89,85,62,-4
85,88,91,61,-3
85,87,89,61,-2
85,88,85,60,-3
85,87,91,59,-2
85,87,84,59,-2
85,87,87,58,-2
85,86,87,58,-1
85,85,82,70,0
85,85,82,70,0
85,84,85,70,0
85,83,87,70,1
85,84,90,70,0
85,85,85,70,0
85,84,91,70,0
85,86,87,70,-1
85,85,93,70,0
85,86,93,70,-1
85,87,85,69,-2
85,87,91,69,-2
85,86,90,68,-1
85,87,92,68,-2
85,88,87,67,-3
85,87,91,67,-2
