Battery Voltage: 8.04

Target Velocity, Filtered Velocity, Unfiltered Velocity, Motor Power, Error
88,80,71,127,0
88,77,68,127,0
88,75,75,127,0
88,74,78,127,0
88,74,75,127,0
88,73,78,127,0
88,73,84,127,0
88,75,79,127,0
88,76,78,127,0
88,75,81,127,0
88,75,81,127,0
88,76,76,127,0
88,76,76,127,0
88,76,80,127,0
88,75,77,127,0
88,75,78,127,0
88,75,81,127,0
88,76,82,127,0
88,76,80,127,0
88,76,80,127,0
88,77,84,127,0
88,78,80,127,0
88,78,82,127,0
88,79,86,127,0
88,80,87,76,7
88,81,87,77,6
88,82,87,78,5
88,83,81,79,4
88,82,82,81,5
88,82,83,82,5
88,82,82,83,5
88,83,84,84,4
88,83,88,85,4
88,83,91,86,4
88,84,93,87,3
88,87,93,82,0
88,87,87,82,0
88,87,83,127,0
88,87,83,127,0
88,86,82,127,0
88,86,74,127,0
88,83,75,127,0
88,81,75,127,0
88,80,73,83,7
88,78,77,85,9
88,77,78,127,9
88,77,77,127,9
88,77,76,127,9
88,76,79,127,9
88,76,79,127,9
88,76,76,127,9
88,76,80,127,9
88,76,82,127,9
88,76,82,127,9
88,77,83,127,9
88,78,83,127,9
88,78,84,127,9
88,80,82,127,9
88,80,87,87,7
88,80,85,88,7
88,81,82,90,6
88,81,84,91,6
88,82,84,93,5
88,82,90,94,5
88,83,86,95,4
88,84,89,96,3
88,85,91,96,2
88,85,91,97,2
88,87,88,91,0
88,87,89,91,0
88,88,91,91,0
88,88,84,127,0
88,88,82,127,0
88,86,80,127,0
88,85,77,127,0
88,83,75,127,0
88,82,75,127,0
88,80,73,92,7
88,78,71,94,9
88,76,76,127,9
88,75,80,127,9
88,76,81,127,9
88,76,80,127,9
88,77,82,127,9
88,77,84,127,9
88,77,79,127,9
88,78,80,127,9
88,78,84,127,9
88,79,80,127,9
88,79,80,96,8
88,78,84,99,9
88,79,85,127,9
88,80,83,100,7
88,81,85,102,6
88,81,87,103,6
88,82,85,105,5
88,83,86,106,4
88,83,87,107,4
88,84,94,107,3
88,85,89,108,2
88,86,89,108,1
88,87,91,102,0
88,88,89,102,0
88,88,79,127,0
88,86,76,127,0
88,84,74,127,0
88,82,74,127,0
88,80,69,127,0
88,78,71,127,0
88,75,73,127,0
88,75,78,127,0
88,75,79,127,0
88,75,81,127,0
88,75,80,127,0
88,76,79,127,0
88,76,82,127,0
88,77,83,127,0
88,78,79,127,0
88,77,78,127,0
88,77,83,127,0
88,78,84,127,0
88,78,82,127,0
88,79,84,127,0
88,80,85,103,7
88,80,85,104,7
88,82,84,106,5
88,81,86,107,6
88,83,86,108,4
88,84,86,109,3
88,84,93,110,3
88,84,88,110,3
88,86,87,111,1
88,86,89,111,1
88,86,90,111,1
88,87,87,108,0
88,87,89,108,0
88,87,88,108,0
88,87,88,108,0
88,88,92,108,0
88,88,91,108,0
88,88,89,108,0
88,89,91,108,-1
88,89,93,107,-1
88,90,91,107,-2
88,90,90,106,-2
88,90,94,106,-2
88,91,93,105,-3
88,92,95,104,-4
88,92,93,103,-4
88,93,93,102,-5
88,92,95,101,-4
88,92,95,100,-4
88,93,91,99,-5
88,93,93,97,-5
88,93,95,96,-5
88,93,93,95,-5
88,93,96,94,-5
88,93,94,92,-5
88,94,95,91,-6
88,94,94,89,-6
88,94,93,88,-6
88,93,94,87,-5
88,95,99,85,-7
88,94,98,83,-6
88,96,93,81,-8
88,95,94,80,-7
88,95,94,78,-7
88,95,91,76,-7
88,94,91,75,-6
88,93,88,73,-5
